IID	ntile_PGS_LDP2Auto	ntile_PGS_prscsx	ntile_PGS000010	ntile_PGS000011	ntile_PGS000012	ntile_PGS000013	ntile_PGS000018	ntile_PGS000019	ntile_PGS000057	ntile_PGS000058	ntile_PGS000059	ntile_PGS000116	ntile_PGS000200	ntile_PGS000296	ntile_PGS000329	ntile_PGS000337	ntile_PGS000349	ntile_PGS000746	ntile_PGS000747	ntile_PGS000748	ntile_PGS000749	ntile_PGS000798	ntile_PGS000818	ntile_PGS000899	ntile_PGS000962	ntile_PGS001355	ntile_PGS001780	ntile_PGS001839	ntile_PGS002048	ntile_PGS002244	ntile_PGS002262	ntile_PGS002775	ntile_PGS002776	ntile_PGS002777	ntile_PGS002778	ntile_PGS002809	ntile_PGS003355	ntile_PGS003356	ntile_PGS003438	ntile_PGS003446	ntile_PGS003725	ntile_PGS003726	ntile_PGS003727
HG03989	73.3874975779323	60.5651608910313	45.6189631126369	33.1930169119061	38.6531276118806	19.9176085205864	41.6281934836647	39.7119278163118	16.8439812841515	12.8593758857742	13.9284428973712	90.8615672151508	38.1841694272522	42.700141734938	29.1548916823427	71.4384367280151	36.9203683766292	13.571055268539	23.874679461976	67.6593230337051	69.860342698138	26.6443782397443	52.9994504695575	17.2142437086925	15.9981641026821	27.5145896907838	30.9739517791188	7.40006935957094	6.70393220590566	22.5239963542117	76.4062811950092	11.924416463929	10.8537864019834	32.8579468573856	40.4230316061248	16.1758598123623	42.3871774960747	44.9126442025079	42.2896187802967	73.2740513660827	46.7476077291329	56.5177435477722	62.3133456291737
HG03990	12.1282783264985	20.2941311472212	21.3674510006167	39.5106337157849	12.3252189955569	30.4980769137826	34.9378267837037	20.6563276144306	27.156297939578	8.83575469026952	41.2604858913317	66.0097533965852	24.7398707673136	66.8711039767751	13.4455850332929	40.6920239043578	96.134721450712	71.95048746922	87.4968729892475	41.8514584918063	43.369465675663	32.1924636196646	33.2062972204261	4.70144269959522	24.0422537498371	35.0610711452447	67.4154024976139	20.6993549688203	27.3168438017845	29.5200635329035	21.3615834396061	27.1054972715672	41.8299885257777	15.6718798591962	26.6400216451616	18.0278465345193	58.9293315020986	39.2922471960048	29.8000192565163	30.4631608818708	45.9976762971582	45.3905094679467	75.3368636625857
HG03991	53.9962943961434	74.0861341370223	59.004001706604	22.913007338211	12.3915544565242	40.1099008395657	28.7766075681853	71.7439175357561	66.6418597234032	90.0879919599822	55.9034904723652	57.9160360163147	42.3922769521931	15.1231005165253	50.361154246001	23.8113350894336	27.7287754391077	66.6235797092373	44.8828548813324	14.8431480645191	30.2891114250762	58.6380928453491	44.7680195529553	64.2274616035648	90.820577918149	34.2081071338481	49.7807894071116	56.2099731544911	72.5673351937671	14.7456519233171	23.9804956031623	58.1116161998466	82.2651520088279	0.162444781661033	0.0851451503665875	75.7394771744438	54.5359876030344	8.93674539475047	73.2519960943492	27.3368354995804	28.8497646377893	33.2457572446574	46.4062340525428
HG03995	59.054631174737	52.5767737306582	37.7989341172575	41.2515054007586	97.421107698807	12.780408355381	78.7288496650165	42.5464490788663	38.8680183688083	25.8341345866719	26.5299421042064	64.0413729196925	34.2232732220736	44.2207665483421	26.0901537199055	21.3182623128011	54.4277169300543	41.5420079817757	66.6985007513296	36.6795285381388	29.043486066105	20.718573193801	25.1208997617593	17.4345436821753	38.5993735341706	47.654983956134	42.6506994194317	10.8463332929048	29.3574581645555	10.827959158671	21.6945788685797	53.6701231261217	39.4433074566715	5.56454356893299	20.9083956032122	26.0955061001979	53.5102259733815	26.0218288129755	78.0573209780428	14.20736311413	34.4571224906664	42.158352756013	82.5675127527109
HG03999	79.9369230950854	89.402458487555	70.4089838035414	45.2497497509224	99.046483520265	70.3748248336036	93.8426067135053	53.051986707658	8.67722970548766	92.6351363806267	51.7496884671957	65.6194720732637	65.274865676345	93.034966543454	95.4126222642547	86.0121496909116	90.1697289202883	66.2803238616963	91.319394216857	85.8621507612234	93.1403174407711	91.1720427689386	72.8543343868421	95.0098059894042	75.7649271762273	89.3203163304972	83.2732731159831	80.0012635776464	89.7425828919181	57.4304243775983	97.8341059611839	82.330555321125	90.6990390847317	20.1109534919694	28.5805620628833	83.8481079958649	83.3367157603271	96.6386941472382	53.5592293996423	94.2100109043732	93.3323935622927	94.5150686350978	74.2365222668522
HG04001	86.9840186971451	85.9576279132399	72.0610145512183	97.266718737734	94.4203599576391	67.0273282453829	72.7407325487721	50.4964691337071	74.1650768682355	58.1792709431764	68.3315997352653	46.9370241797835	89.032593080283	77.011694600315	69.4504425603106	88.4561429391399	48.4737495832799	89.193931367109	47.295497926175	41.3877539040154	52.4721599600128	76.9180995369962	75.2119836777079	53.5736684071131	37.7627615527637	58.8443788841868	74.5194717019592	88.9194048431476	75.473320725146	51.1935396237902	87.5170619802808	89.2123319762694	72.6334914955848	99.0782729835265	99.2280396664738	69.8908745834563	82.0302853357151	41.8226447185213	41.1687782269293	70.7270449772035	59.2812198188839	56.4053179298194	39.1940224299336
HG04002	16.4136236185675	19.5266811902533	81.9847970975781	77.8258650095851	64.0130806446823	47.2119170435131	56.5438075602941	59.8176436726789	86.7485825792627	74.5143035494978	63.8766818630754	90.3448440271942	88.9768380788103	37.1794785002777	30.2738310193375	48.8874704521546	38.5945440553728	61.5704228596932	84.9178854585982	60.4125351915263	63.9829834462039	62.6071026174407	78.4999257426331	51.6310753168882	94.419863265272	41.0473406965006	48.0745807230282	21.1675514100775	7.76227945129283	14.9455063109374	12.2580674998539	51.5686873828034	58.092592555456	28.8245486841417	34.6536221318143	90.2194901606907	73.3504516481041	33.422911554846	39.2917179941531	22.3651324768796	44.4789577704691	34.4378838905312	75.7938644044235
HG04003	26.3820924126577	10.6427388567012	1.84454895539209	1.76270140653956	71.75091307553	32.4078873360179	14.2418610662045	0.825296625011067	25.4025986099278	46.6530210036439	22.8330322102622	96.1728461550078	1.02948052631966	29.3441868088952	4.79723149213323	7.06987789328237	71.1697376959134	16.6357397799212	52.4712892923571	74.189884975068	51.3299261150471	46.7891815823242	10.6162887725122	39.6091534659124	2.40112776725656	45.6670652227884	48.5464228829225	5.2803638877191	20.676189717803	10.281456488016	70.0790739092125	23.5989903310874	17.2664762349458	63.1624867095388	39.4603921360483	60.2406691462446	11.8532489710296	24.1303263931692	3.73768109091486	39.935206695396	21.7176693367795	15.7461437425243	95.8760172206186
HG04006	16.0385447732722	31.9610072472926	11.5992026909592	0.926709679630261	20.1256334110483	0.938500562183441	22.6198694552633	22.6691036353472	23.5333553875468	33.2376907901954	18.2895268473507	99.4187548246401	10.869279690892	7.0502012749423	42.6372218211949	9.60527960172074	17.7828429688587	23.7636250567003	33.1337902415148	25.3583384865512	18.3830470649138	2.2959877752966	5.14213381204545	44.0088410805714	8.52620704819858	3.61985044050907	5.80285557621015	12.8009774946627	39.9165057504472	5.70761049354498	2.01211926346873	20.6012308220292	22.5750420121971	15.5690347310227	25.3183785570192	80.0629551066028	0.66728290019781	7.16279783655493	3.76175548991799	14.4567654377783	9.66259225781714	8.7709954678207	81.6465833968879
HG04014	62.7390184551507	94.1411600366537	95.3653929046014	93.3561478268743	4.60758749371088	76.1287427003613	60.2767703269262	89.7631141903494	93.8583716623436	98.4207372435497	96.5953855749725	25.2160047683827	97.7455919021156	80.1769653742831	62.9585989353493	34.7504466402629	88.3622242516422	85.7194033307049	84.9051781445646	72.2441191553228	79.3178626679068	91.5774675482077	98.1562156438501	96.1513201883851	83.2076458153223	88.6782594190648	91.5607769403624	90.169006512011	78.2039936042872	68.4028092229704	95.3760405168056	98.2664330846501	99.7131603959591	16.8758077984708	26.6777980822974	94.796464034758	88.4080750898213	48.9446518235144	99.9374014796209	19.9829078966272	92.5885497256475	84.6025257923039	33.064845595785
HG04015	36.9503568556529	43.4087400623031	18.1732069069518	26.4183852759959	67.7091291440473	49.15804897466	63.5180617726419	49.2694363710007	62.9176747643522	54.5519465663143	11.9513344795993	40.8643210991797	37.7732075452616	39.0722145950945	49.7558812701231	80.9331912293925	36.3838831167255	43.3486767177895	66.6458489462261	89.8769159607646	84.479611107668	69.018951447501	42.9949855102983	62.9192572792096	20.5321883746594	55.8872629552118	79.7280700133471	42.4996139774467	51.3770535892761	49.933138508017	66.9176794956975	32.1467697643567	26.1708284421679	71.9700569306562	82.094288087534	72.1832545614699	58.4615782018872	41.1412279648299	54.7395406597109	12.2825781402508	42.3286035561848	39.2749268179211	99.7719787302009
HG04017	76.8107303884112	78.3605382065586	61.5311919927637	72.7289777253892	91.925425967739	90.4199992567536	85.7070470980571	81.2701300449954	62.6876373042438	82.4529545360266	91.6069314917224	41.9701761000358	57.7336816159678	84.129680644488	99.380164599642	13.3758093478685	63.2237391550919	82.5884068940301	75.4347380136313	53.780469177401	52.3321414782977	55.2169538953586	54.0779963084831	91.9918053494421	67.5909571452032	90.2314247315246	77.7397333597538	98.2886283896391	98.8546045058145	96.2919035919662	72.6516044639343	74.777653283537	80.9178175990886	21.02679168003	8.80485106401319	61.4846185348406	83.4839557944352	73.4542834835315	43.6181074054481	66.0986854259113	63.0389223965076	65.3314252373623	3.35229715348509
HG04018	74.0741710982127	72.0554475132304	31.9413152333367	30.9096742627231	47.5705298986655	53.2374307004578	49.374771399512	39.4972605189449	35.1109764874019	79.7019404932441	54.8161324218242	23.9997115076543	42.252207891275	51.947356577334	70.4148523867354	82.1742633614233	44.4923860387324	44.2461755383531	92.5589057356053	78.0746532526021	84.6025398028832	84.680505182498	96.9584986445209	93.3058858530491	27.2351234090305	56.3062746739772	64.9091791370699	76.0219507857255	81.0976969654359	67.9133187904085	60.7686508718447	35.2924744066722	76.0240870533121	42.8886931737468	41.9002069252653	59.8896985666953	50.9502932695568	76.79238866625	81.7376945473593	79.8413214271212	33.2728439110032	68.314036484918	6.57412647492557
HG04019	29.5562514943973	10.2649641642036	63.7428488578305	51.0988977825705	77.5625778590695	9.65198104038232	49.3877363424982	33.1979234178213	20.8963818030949	12.5258551739625	68.1493161954367	75.5555933192921	58.8472817963272	10.9228703465773	49.0356667733616	11.7834078234848	53.2782878948601	0.342556556276358	43.8049168676139	7.14682763369735	5.57894319166304	31.2736031131739	32.6926489476314	28.8153899408337	70.0574974167771	6.57548880152709	9.32303042436527	59.3958451820368	73.5099218657737	8.46281565381844	14.4572909925375	9.96948212867145	5.81796646212372	46.9285299227251	71.2064026479507	40.5460601056144	5.61118003837381	23.8304160873711	38.9109585189088	22.9626210736174	12.6114452394492	6.17359778932441	79.9635503736438
HG04020	83.7566542660499	78.158030601412	58.2419516394948	88.1212760898373	89.7978195110456	79.7634433790135	60.6835908542546	36.3833220875239	79.5238077296797	66.8909753663593	66.4792140233051	38.4937556367891	75.3159877796997	94.4391322708612	78.4103798786108	91.2200335401206	50.3963429794339	5.46735194943455	81.52373385536	77.2188985124533	74.4946962762667	60.789845766038	87.0402655345467	65.1268611551451	41.218717647699	78.2844207423999	87.6094458619923	86.3732924734492	90.9005784439711	89.1854284017178	75.4554999651192	15.5666373849753	44.9878628874439	55.8224054313162	91.958641497575	76.726286759032	53.8526823068111	70.4633158469005	48.3836848262106	97.8096593795958	87.1902990174288	88.1747745226102	35.3804802530619
HG04022	77.059258619726	50.8993790883645	64.3727041472447	75.547626506692	59.562574161819	94.8093390137432	96.954217785175	99.770880006512	53.3987239500838	93.5184453602355	87.0285595796888	0.785849505111097	63.6772780848476	85.9214014565692	75.3181466609752	87.3174013740227	68.9471703720627	97.9876352066455	76.8338073702076	59.6794276989366	83.1486224629536	97.6841089780705	84.2419676732109	90.5492959303533	25.1368133468988	94.6478957291728	82.7037437081435	18.6127426144491	25.4232751235751	68.2165508934391	65.7132972794629	91.7354465486875	73.4011034846087	48.1739239000702	42.3163725392537	93.3904551846633	89.0167362286409	80.4904274877349	71.1821222055792	76.118373685785	68.5308352526395	56.0209583009053	42.4879875874386
HG04023	22.9776696530126	8.23480310259069	8.59420271615026	12.0534494850991	3.51082765108578	3.28460945106573	0.230251718047107	7.59868176418186	53.85533100792	8.96440858443384	67.6244341716191	94.3087317631334	8.56743045742817	1.52041028895046	9.22428576250379	28.1747483103904	10.2383056023143	16.0247998298378	2.07835615618181	6.96485927360447	10.5141804440061	18.4104689521734	13.60893228848	9.40309603481821	21.6680051042726	3.44946293596282	0.461244039832623	39.3537279016027	35.0907063031254	12.4252649542429	46.7737914122296	34.5009143188663	2.81548748232653	1.39724642404342	1.31798235440556	27.9559768246073	6.73771262474567	12.3980325512007	1.98970945561513	41.8497946439907	4.26607838879558	4.94303904266087	67.3437159381106
HG04025	10.5388269240991	10.1181290129534	81.8663261183832	38.568904880505	19.2458444119258	38.1995173415243	8.20731337273939	22.429595160492	2.29545974163303	67.0861262284859	66.0814852339627	98.0933303264019	65.1836918699372	22.5981205461125	6.85522759478544	7.96928183955124	39.8840466267446	23.5716080768071	15.3754353025998	14.820672695606	8.60193413526751	36.0032092368491	28.8279364846658	58.2854485155646	62.5922996696919	27.4505770572239	19.4442820437262	40.9690553963966	36.9000717156713	33.6807817287155	43.5552010362751	23.1083579872077	19.4375129950411	20.9474751269213	18.3777791912932	79.9340619177209	37.6853256637799	2.95032078431836	43.9302141563782	16.2842095159714	2.69605551084857	5.14228234731559	6.12887427832229
HG04026	19.8934403381433	66.8540830178919	96.9237890622843	94.982066435243	25.5114961336911	77.6074725889949	67.8376116191378	76.5999324211579	69.7376631273984	86.0867883794393	52.3308005252414	7.70709925440967	98.4597993226614	74.4227720439497	92.1359407967645	35.834907958507	99.8639565881599	51.4684714604988	76.6371384041261	68.7026583488623	78.8427842336469	95.74082712938	96.7741315542143	91.2843192206318	47.05521558972	80.9906436555694	80.7896455428287	99.3427170193124	94.591932646105	76.4452105835323	94.0195170976824	45.7082523604977	73.5790665375427	25.3835560274757	72.9435803819044	93.639223444123	42.7918329404913	47.2189384562939	90.905240534343	4.16653642419581	72.4460547497923	66.8836449218582	69.4768091291028
HG04029	32.2941835812532	56.0575775799141	2.78937960345145	13.2734959623634	25.1500494523861	11.0586619682257	34.0426538623528	20.0206194209731	43.2940423445605	33.9126106738688	17.2270582820501	84.865706743914	7.01823139537687	7.54621715955184	31.5177414180317	21.4286342728322	73.5164001405301	42.3513808869332	19.2744848234269	15.9689620573164	23.2899313312191	22.5280242337764	10.6225584634389	47.4700508238273	43.0755378165038	17.1260778724827	6.17547704837294	34.4036876134813	50.5712074842959	3.67105642248066	25.4057951176392	38.2367672728778	5.08958575572845	70.6915747247516	50.9929943450367	26.1189704776775	25.4158380494847	56.2017824602045	27.2802399671327	95.3560428006498	35.8833300929954	50.4076381017786	57.2211233596534
HG04033	87.6937032002263	97.3586639982393	63.9345436192073	31.0098195450242	49.165172266765	52.7996414121623	80.8709703997791	67.4690140637069	32.0198305124935	85.7818927394953	65.5229693620153	44.1373312293452	55.3835709481806	64.2359569889842	72.8824370458663	91.4496356601075	82.3674548648902	86.6153100896852	72.7135323573628	47.6201061126752	72.0440554211669	73.4352655890939	53.5037821757416	72.1212664948882	84.7128282896367	67.0454966898993	82.7907705607102	81.2241229902876	85.1289689545208	54.2099678440153	96.2663482074987	91.1199029949023	86.3041037889245	24.5224542815981	19.5605252437718	81.990871286881	83.1553016896366	81.1283563214265	72.6626015082488	88.1294101764163	83.1255696918987	90.1627341923613	8.47530974831728
HG04035	31.848733021082	32.9822445345657	17.7424857996881	33.7872170578009	19.1607759437817	36.4927422943941	15.9802282900808	20.8322897997392	7.58929574537508	6.06111977438787	7.70372154164421	71.328103399279	36.7725626081209	33.7573040547561	32.1326724859147	11.7593782750528	15.8094969584507	33.4465214970841	50.7256278287635	10.1978729300384	8.74498200365432	3.87050585257333	4.84481240107694	5.75968074561112	25.3691629860101	20.9250908300261	20.5186559805097	1.22825276569225	0.129230456860819	59.6296811803532	5.97065364413813	37.6874931046392	25.2511512030936	45.1762642679631	34.5027177591799	9.05661480742489	47.8383678459213	37.3577608582679	46.3038721384816	31.4543278050601	9.2773894317056	15.4103407218152	57.0079094144768
HG04038	69.8136045184633	75.4680496131826	52.1623045797062	43.5700870543996	25.857061384658	80.4368191938322	56.2537683888783	79.4106750871631	52.9696482159402	82.9596093933882	34.3441855956995	6.51871668427131	45.8012959483142	78.297013667883	84.2996482680726	41.1528720805494	63.9720526100004	85.8128678899582	83.6945325753714	65.454480697417	65.947938887221	91.3267455445443	89.7540092603224	87.2961860325182	37.8189014693123	84.654851757561	71.3273658889539	35.680536870123	36.0121358913787	71.1928932501019	97.4187020436886	61.4676335783307	26.9428652708147	11.6459657894808	38.4611058261436	53.6925941507768	83.5114661588803	56.9905348309674	78.0367689317128	72.2065384876556	63.8662299584291	65.7302705854333	22.1461990934583
HG04039	9.68183945342447	13.9483488296781	4.27831239215261	25.2945865445404	16.0270871065751	15.7174367088717	9.1991827094228	8.08063959160723	9.96401860004122	5.23392797667508	2.93348748066108	84.328694087887	7.54615709366266	27.3973843294647	14.2008356840865	58.2761583364221	5.15461306054991	1.98435053879318	58.0208088242694	37.6132979930301	38.507607287463	15.3854708438899	5.57810982059712	17.8851810907966	17.6058585527437	12.7898484840654	46.6558959395361	38.816512236779	57.4950426079413	7.84153545495116	26.9532113414493	0.123286191434292	1.08583255681173	50.7504848141673	75.8309028829722	4.07909601935917	10.580885839769	60.5198359351924	2.40697002136347	97.8849484449279	6.34852504443962	4.79292235522723	63.0515445309822
HG04042	21.9121739412139	23.7862330429799	98.5069656129205	58.6807719255465	31.2953735442479	58.2676768793852	35.0711624346354	2.98736929612087	39.1020013529766	17.6880994484613	50.1022210563779	59.2016163146772	88.8216649816297	72.9852658000208	63.2677968246723	42.8155894048193	14.3182696066397	19.276237580785	44.9300683366818	17.0550097726474	24.2121599890442	39.7591053504699	42.6997547467705	30.377907641718	61.9816227096794	29.6588337160886	39.7557244843252	83.5639657975089	78.5037745993537	65.1824633295418	82.2600887118667	32.8352783564402	53.2689596437449	64.246477329264	52.6546903448132	4.6851489841973	39.8910752581084	60.5319947558189	14.4162576086182	40.1599107299528	39.8168513304253	35.51266069553	7.19515016275391
HG04047	2.33179965359277	2.53704542950369	21.6792319908459	11.9221128362348	7.95610349937293	14.8079969571357	6.88377507275994	46.0276455660618	9.78763398314495	20.5853008548696	18.6582576180849	83.1756228991598	15.1697067695283	4.42409029991462	20.3283890862164	5.23246603220338	23.1113771732242	4.39864523694203	12.7403123087219	4.66267330141593	4.94454920444215	47.2674319813297	8.49147684552877	18.6782359590043	7.66750465785218	6.15653971010881	1.89632277765727	2.82219798261207	0.377380127790255	3.46133678133965	62.3456054135026	7.70126799823203	5.80905588797561	74.6029033741532	75.4298293831151	51.4598228195343	8.21921003003538	0.744227938290028	28.5545250336743	12.8727693501303	7.40385151338313	1.75695275239339	36.6716632335129
HG04054	71.3979535681571	67.8786807129872	91.2430888951217	86.9805859594408	56.1284686442308	60.9365229836134	27.8383950837209	21.1274418109689	74.3161520730694	22.7202560375944	64.330157319839	22.1954023434803	94.3713524058604	61.0437876500635	51.9797407295183	24.8993761425179	78.8551402854488	36.6753995017964	59.252852292642	20.929698906193	17.4681888058331	77.0374389008536	44.9001348263526	29.8178815697639	45.3643988320628	49.3897125973955	25.414339766363	54.4089237677682	72.1658577197516	80.8000582913418	54.5818482845685	51.0141918683137	55.4638347852672	25.5223246736506	62.7792590734433	54.6981228113816	39.9509039386632	69.8259250202636	35.6849995914772	48.9440075315563	30.5790688298837	37.1888385288604	62.3994283173392
HG04056	41.4924933009107	48.3107006293131	43.1406390786389	43.4804026650801	33.4886643980003	8.69273607917571	30.9414802032217	64.3486376762739	42.559298367004	6.41459220672037	6.34036778531681	95.2157226136796	41.3664579576439	12.4019039747294	55.8956339735787	36.6491372899828	90.4726811749561	62.1820994641033	15.5844850012575	1.36391711940501	2.20113975030143	12.2678997836477	34.3363273264707	11.1922929362232	66.9247571705437	4.05109603899139	7.66142781947265	27.2299578671694	26.3622648330501	4.52642654458378	33.2530759111945	50.1688639543261	8.5273187318745	16.6112896818739	16.9788516459453	29.1929577174494	23.4690501914226	39.6195789951431	79.3776515536738	26.4837043531106	14.7993965156433	16.5166803256511	99.1411767640376
HG04059	55.3870158138626	55.078266896117	93.7975886531911	80.9293989347477	48.1116646261385	94.8054126622585	65.8612289996989	69.9076468364596	64.4470036494858	80.3883885326961	67.1468861010171	4.4417010324825	88.0106270904622	96.0572068204466	14.9819205745161	76.3403976030952	70.2770796108964	87.5503570052321	66.848379700652	92.3066426961539	94.4123378820133	92.66456352621	51.4275924504045	82.0381466586388	47.8984648917759	98.8245377443431	91.8686446785743	87.471119592906	76.9897442531702	96.8891140520634	77.9912945748252	74.4156631437777	88.183173293562	56.077667710704	23.3872023350203	80.5738493506646	79.9800504299844	42.9608455364504	80.9112196830363	63.6230471412477	65.2760340401287	78.1144227860637	14.695158525831
HG04060	36.9465731343186	55.9280668869448	69.8927443290131	66.1324354605605	94.7742033635135	79.5024831797595	90.7707373383587	89.6410914453645	83.0112198100025	67.699344521168	80.6847862792951	18.0773625162028	64.1773352552321	87.8001609460121	48.6554272970498	56.7690916114619	12.0836432037571	85.60584794509	49.8097468069108	67.9082462120079	66.3286474368011	42.391378250228	89.0097138950973	82.0718463757251	83.2008731906061	54.9748197429262	66.1670814054211	43.2041787759844	38.4802876310905	78.3250474860108	15.7162085976792	88.3660654914226	91.3823159045757	18.2774242587144	17.3452931447832	80.5319643672733	65.9357496574789	64.3292877794083	59.7736001623765	3.13709724006324	86.6135411099039	89.4400017143785	40.9611982674746
HG04061	9.16542080930536	22.4980788047312	52.727339928968	76.5769479888962	28.0344370991103	59.7273046040496	41.3431473742596	76.7452915167352	35.8732523491847	53.3494432568871	64.6180782489872	60.3130586920581	75.5701488276846	64.1858363426136	43.7161098815672	21.0374900757277	40.0863289979333	53.3854991294139	10.9994199632909	37.5697509115499	31.2520039170161	40.2894634199405	67.2562098995381	34.9048170905301	7.26570355905843	49.2263518202735	21.6417822405295	36.10545818326	26.0977712358613	61.5978152145934	93.3945775152774	38.0739242423727	20.6696183750514	70.2810452452905	81.1483881940719	70.9337025042595	35.8380085876318	31.2194676072113	37.1902664059071	11.1646777546762	41.2928338569213	28.7052185494868	1.18356831073334
HG04062	48.4724176235394	57.7398182721587	9.10103538000867	7.800194691793	3.99822925884914	54.9132191414556	61.493301790042	99.1126141232127	35.4909449367937	45.5914432016958	5.29048694178659	72.8725252274344	4.95833236234045	19.9528316910507	60.1603815080835	25.4539296453144	48.267206885993	49.7527875823536	69.4921559714118	52.2808413266027	57.4741089009743	29.657070306783	14.657097821108	33.0118257287392	11.4048461276944	26.9120310355537	60.7536162440914	78.2766316817803	78.4374502234009	25.8657893254375	26.205121257896	21.2065394912994	6.00298526956761	70.4425939288042	73.7865678684825	54.2991906553762	62.3195961778276	70.6286256948533	59.5555112930638	69.1854071491533	44.0422443958294	37.8147595571958	94.6236310362455
HG04063	21.2406150161201	39.0471587234877	87.3004908597389	74.4001971602835	89.3961664780492	51.915679879122	44.9967146040301	38.1261208955391	85.3760137860014	82.9735494313588	68.8403976422707	44.1781094821994	79.9670423454174	53.9429481207912	29.2856231222776	30.8604064709591	34.8465173628281	42.8472078355451	76.0561907174008	13.29465108219	18.4601429804946	77.5973406353417	96.3252227951718	89.5530177552851	63.2915746576442	44.585332688932	67.602611374042	17.059117079699	6.18726627248225	92.9971865521408	36.7206361604685	18.5312204097773	62.7161345436103	26.6285720247459	36.6783326441552	87.1972192477084	50.306734989014	85.9170262632494	29.1033124671249	55.8437927460784	37.1698366734133	33.6278982700264	67.2093675956474
HG04070	29.7733351453455	86.4069760054791	16.7725340887221	33.855671646126	73.9771095894573	53.088724934899	93.2318616937026	91.6967860739394	71.2739371421357	68.8377509238662	81.612835488772	70.2342499996391	14.5450849649925	73.2028507960172	28.4301361080041	58.3411988526843	42.6491069854784	47.4322240478323	58.6962642101192	55.8331910103927	55.2713940139347	93.4646147603454	48.2991702453406	75.7033931670726	43.2371015045225	28.3595361065153	42.8469139600521	14.8204302688708	19.1849226068408	64.1705045136506	62.9388370903604	70.17588906498	44.6408244172985	64.5968463640056	43.2246260800586	51.7390357209742	91.7315633982585	70.7293079942848	82.6656432298423	23.6951272513895	38.8506010151646	64.4022068260025	98.3155044992884
HG04075	31.8923229848578	41.8895605227554	15.6079347175183	18.9290830692507	7.09832817460629	10.500357625881	7.04967759065892	12.448812243584	19.2051623309782	27.8205409026774	4.94390199323422	74.7871708355388	23.0439869214147	28.4533388310838	85.050798227837	17.1255987683969	42.1147420195092	33.9380394622196	52.1313970793245	29.9841082502327	21.0105032099403	35.8071921870466	18.4627018610205	17.8696778263265	22.3218898244746	13.4747297246833	17.4264463610788	63.5011226355509	70.1339647730856	25.8905690888423	56.4141254895423	40.9028059972193	26.8241594754423	9.39346242421095	18.4101424148647	40.5885484108201	24.9527615320372	53.6724013468691	23.3508097376719	8.36741018640384	28.9800166613682	32.1739950866224	76.5910880447196
HG04076	3.72144862285005	10.8354807640995	57.7627599721074	49.0492018691014	4.18763854501611	19.5016011858453	4.38550863992766	3.13080977462448	73.3487407030931	4.10291755449372	16.3189219012064	61.4850394218259	60.4154428350795	22.2090990938499	22.5283993984071	48.3048714553778	35.6412399217522	6.21087732426013	22.4157145902147	7.18659270237276	5.83347349897705	19.6546750098617	48.59885577933	28.8958154283922	56.879864021246	13.9184033303864	10.2335364636937	3.27335879327641	2.22318733356572	21.6527159071998	25.271155818479	12.9727058592994	17.7558862064996	51.130311927041	49.8879453144474	22.6835414939017	3.01911425721625	29.4044967258728	3.23398210203588	47.6981541675316	12.9491840664012	11.7195043675442	83.8149407003387
HG04080	74.5451653481822	53.7680060818464	28.9613224379274	41.7840459219282	46.4815609335341	46.4040817078068	79.264063443307	60.8862697215241	73.0336104708709	76.9058032663785	72.2692584891115	71.4326503166095	36.757389325985	35.6481770380086	29.3634432995341	73.8305354430394	55.0495843419039	45.1334973343461	77.6443652984346	67.8845508587705	77.3200099271878	28.8101939373592	47.3392288265933	74.2450582355448	52.6897771965182	56.4724060655601	69.7246797396693	42.4342683913355	44.8177122338191	15.2479739125451	80.7996336309756	32.9098551429053	57.6182956757039	60.9002875181359	52.722920337442	72.4704946192028	62.9443938843543	71.4535071314658	9.14531798950757	53.5079090518921	52.8367219123296	70.4647688935652	30.7799718431122
HG04090	7.74182995341536	0.190912499468703	7.09255819403066	6.52928897144993	16.2069205470715	5.34255990711795	1.19053702028226	6.66925886153149	3.99075355998759	8.134676801583	17.4429299076132	72.4788315465048	5.31410246618166	1.24968826392459	0.047672736838371	0.328727279289909	67.5758555056997	27.6983005463422	4.09685190396477	5.68987378533979	5.64932598894117	13.3275802268248	6.50770743186737	3.86369496206347	3.55885772543311	1.24684182894541	3.18686046540629	4.31496836425855	2.10403176602205	0.276751018844865	9.84236868253593	10.3361758068013	5.27196743134526	35.849913857262	43.3212181568561	4.90596374220425	2.66363398071632	0.217703745759823	3.62431363937483	6.26608743023391	1.79473415569251	0.851079825498492	87.7662973304354
HG04093	86.7711617757972	62.3292046430619	99.7933376905435	98.0990617854691	60.3860618560554	93.2664487929895	93.1460914540175	98.8058237551538	57.1525836366995	95.082189140023	96.7833023018543	1.09375583100789	87.8629066521416	89.8159414532366	61.2318727116103	55.5253395914817	76.1200241979864	96.9673897749655	73.7987233845101	74.7664743861538	63.2836893205451	99.8017235145999	99.0828626657362	97.7714167710833	83.283403527163	97.8206742735867	71.0044185539481	47.459959943305	43.7409480608647	91.0245124191551	38.1934361021926	89.5763113733537	93.7272094131052	6.17708706031348	6.46348231258498	89.4694506390702	89.0000942639514	47.0196933517256	96.4428668025414	27.7632791578252	64.4770351640171	84.3105989277253	15.8609751361225
