"","IID","ntile_PGS_LDP2Auto","ntile_PGS_prscsx","ntile_PGS000010","ntile_PGS000011","ntile_PGS000012","ntile_PGS000013","ntile_PGS000018","ntile_PGS000019","ntile_PGS000057","ntile_PGS000058","ntile_PGS000059","ntile_PGS000116","ntile_PGS000200","ntile_PGS000296","ntile_PGS000329","ntile_PGS000337","ntile_PGS000349","ntile_PGS000710","ntile_PGS000746","ntile_PGS000747","ntile_PGS000748","ntile_PGS000749","ntile_PGS000798","ntile_PGS000818","ntile_PGS000899","ntile_PGS000962","ntile_PGS001048","ntile_PGS001314","ntile_PGS001315","ntile_PGS001316","ntile_PGS001317","ntile_PGS001355","ntile_PGS001780","ntile_PGS001839","ntile_PGS002048","ntile_PGS002244","ntile_PGS002262","ntile_PGS002775","ntile_PGS002776","ntile_PGS002777","ntile_PGS002778","ntile_PGS002809","ntile_PGS003355","ntile_PGS003356","ntile_PGS003438","ntile_PGS003446","ntile_PGS003725","ntile_PGS003726","ntile_PGS003727","ntile_PGS003866"
"449","NA18631",22.5862258000926,23.6941340074794,50.1625485507706,68.5667320794977,30.1655126201236,28.6781559547034,25.9487202811249,75.6091950645127,88.9917388514602,83.7644304605562,63.9447614805802,37.1592811639093,55.3428778673157,45.027406003283,12.3250506746076,1.24189881003398,41.9510733558697,27.1882288037509,11.9269326689643,7.02375926084636,30.0039142384233,49.2024360489429,55.7897409098228,92.5266381050911,92.219550007567,46.2470437033193,63.5174142556817,53.2628833081462,36.0970360956045,31.4845063136703,75.5206024921819,49.5810594388261,52.0239230462115,11.4021018537068,2.45705517038233,31.9451113244175,69.9350646682456,11.2030586235771,75.3691956892215,0.521084528081526,2.03048412571134,85.6144427676575,35.3940535877737,75.0935724319442,93.4742252655862,0.330006059407461,35.6516091575526,49.8658700517782,13.0951092298974,69.8796623146408
"450","NA20357",98.1859157886055,92.788716889442,50.8379858691171,24.9569302319777,29.7720052019357,29.3651568203613,65.8620223053404,31.525856352003,18.027326462057,57.8903667005829,26.7663344807249,36.763320646406,50.3170224203999,55.2718670894532,74.8436773864621,70.7538714976818,48.8758050331898,36.7956711495352,67.1299508081769,85.1350009123557,76.3129528198889,71.6292397076682,93.5391233365343,64.0452622896845,54.7507592750054,10.4829115286574,30.6173345988326,5.542856555868,0.97254658615447,1.41279739677526,68.2169165580415,49.4394147713002,78.413818095535,38.2626631306799,22.3056290131546,40.7384896543056,53.1881353827713,87.7794082819014,43.3162875491871,25.3808922079693,69.9617215728495,43.7808726451747,80.2679385954979,41.4966711081772,56.440570394288,70.1081472914914,75.6439971976433,82.6817122849644,7.90194058508675,60.0262198869266
"451","LP6005441-DNA_F09",68.2873829180076,33.5452100150447,24.168980564363,34.2623309285032,4.45435716968621,68.270429961223,6.37219996959524,1.38101652836955,28.4870065835619,64.292077982338,33.5956109238797,29.514861581738,30.0001924436002,69.3393741505805,28.9594244443547,52.6293142442041,75.3200480250369,82.6856812575518,74.14467621827,95.1986286335755,56.2438263518019,48.3376088015603,52.2521859358901,42.3329723700614,59.0165428762201,67.091537624077,53.9901422555969,77.2669902598024,81.6160867992224,82.0336688950373,83.0115100953174,47.7256364582166,75.8128083602894,67.4862234737436,76.074126641574,43.0159278521946,65.7576093600804,21.7948617748985,43.7502841452128,42.6225853381382,58.5167023332211,42.3734560449138,65.6208336958429,73.6547436785965,28.6592097959074,82.2694803004495,54.3957764722892,47.06454876704,5.19463231013758,32.9416369123905
"452","HG01097",2.98166201620529,9.83439841283818,56.1562653419092,46.6057158476036,44.2802470090939,15.2225791038807,31.0285496854959,42.6280087263742,67.7173887638643,8.8207802385301,27.1037992852117,80.0381379791953,52.1286515210588,6.68227185971679,70.5444925586623,30.908980682587,3.13077993946161,28.3679853432241,65.2804804309069,27.4203666592549,13.6243380320253,15.8408311614045,7.9920199020681,19.8906197620271,8.98652134868965,67.2195119962848,18.2426798539253,74.698076257978,38.3132915853401,30.462841717193,16.9169033220316,11.266147654833,19.7388038995775,62.9692468553974,73.8557862052362,11.2657483451468,0.5963370886612,30.3358495176304,50.2486207427184,18.9282392746872,55.8042311499832,5.0905911819414,36.432725949571,28.5928358962548,20.7508879955013,40.8781552655652,19.9217287294412,19.6988052113718,96.1156128384357,10.3697223228166
"453","HG01882",4.69288299602943,30.9052187013735,26.0326985020355,59.0864482940184,33.7720833131985,20.7118637082637,11.513481097502,8.13502729424171,80.8963267564392,7.42140757223053,40.61969769959,96.3105461021347,48.4058788890936,14.7840010340366,61.5381157326258,0.314584781403542,39.9179408224726,21.3822203720745,2.70087947632088,20.1745706155244,44.3228747427211,48.8413286160679,11.3267304035466,8.43454503823126,3.73549859155755,8.44809598100235,71.7933012417233,62.9886630244753,58.1416912586013,51.3640261825876,42.2066066164435,6.77834530344046,19.7079339902695,26.7222160111746,42.2144839687997,50.9866289781179,22.9599186484462,9.58015960114539,68.9627730544091,44.3516979406938,59.1667128703186,5.9108391497957,7.86189573496726,71.5251619298491,66.7926390757702,43.9380063039529,21.3696847097319,14.0986631297299,21.4354762555083,22.570856382124
"454","HG04171",57.0803381991455,33.5533866855661,49.0482594480677,63.2298327890562,77.47768279296,68.4425714127877,95.8226115943238,60.0924636867779,67.4674497167091,15.9229306393128,25.2803310201642,44.3815448666724,68.9382281295813,66.6867882655302,90.0277011725737,50.0688233582186,52.4627414533914,51.5593309216474,64.9762246435649,96.5350599247672,84.7857341212042,84.9601253001312,28.6326632610548,51.4418483145913,23.5702849329945,84.6623572018248,92.5859023301196,46.8356722875271,82.3928281412532,87.3115653272422,78.1287082118751,44.225501048515,63.1818468088928,66.2665874361794,70.7152892098047,68.8950974823454,58.9455261333134,26.8971946098891,39.9749655216517,68.4343351159339,62.3440738438627,21.0469593794787,76.4760464703122,61.7750022595999,46.1133716800565,90.9051689397519,65.1126477040165,64.4242251022854,51.1014379944768,69.272986471897
"455","NA19649",14.7873617873399,31.9965886494331,81.1224864113326,75.0093575524552,4.36783511837857,7.83185771026454,7.72940156613454,67.9478169144657,61.7014766963981,12.7177441090841,43.3538023222158,94.5900946969688,87.5902954088492,4.7393792891136,54.8141343744439,1.55681649135197,27.6540748907242,22.3993165052305,42.1387738333024,19.4706255730963,13.7954042924255,19.9883353860776,3.85714542029578,19.8283472546308,16.168394818597,62.7076568549763,59.6352560097785,42.3465773188379,17.5659607303442,24.8527977674045,34.209484283867,11.9178039929448,7.58677814643284,10.9738883706971,9.73933384198077,9.4328749429585,50.5902615648632,10.2511058584371,11.5470302028299,57.3898229687283,82.5244663187416,12.305778085193,2.00913954259239,4.29491331548358,12.4511521677688,15.45986549408,12.5528639057763,7.6134920001231,28.0815368724744,13.7091605664999
"456","NA21092",31.4689044188826,10.3104670265163,27.5039001276948,20.2639067033768,52.1310958565825,29.0727969357191,34.8370952082473,79.9446375066332,31.0228133464571,30.677028206837,8.74288469774603,44.9735890429904,27.4331553768087,14.9074662039985,29.2854131292966,40.8233690018021,88.5129672263913,93.7890721063097,46.9974394987099,21.8366581802607,51.2777229182327,49.9233337115974,10.2915120317305,60.0675589496363,24.1763416861588,14.1710696152991,2.39190264835327,7.79617176830653,41.3108233216562,50.9146297428278,6.91301911517718,14.3162546480816,18.211816022331,35.0008913514683,32.7623942532725,33.0629554144122,70.4247625936757,74.8128061429566,47.0071706833033,65.0310897690923,67.0072738616993,36.8221463973934,19.3323255679345,31.7818705291951,14.1552732303865,25.5944089513966,9.39005306214217,10.2943156364465,45.0925564567776,29.2526785741807
"457","HGDP00151",50.6307482711072,22.6941140296186,25.4529880977981,33.88753941195,54.1852372524602,14.7165387440138,22.3285807162133,68.3496012747038,56.8630253236683,55.3951302065316,65.3314168007154,23.6134474695665,39.3049528503039,19.3641315182358,24.5908076994184,12.6535334374774,78.5840518512785,43.2136629614221,46.9424767663867,3.4961802390568,4.78342795866578,6.51923102525195,62.9514393350941,21.7496058011361,31.7842170701669,35.8003556062242,46.9005038947506,47.8683751434259,31.9738454763442,29.7303773215994,63.026493016306,19.102260145123,17.512895190021,58.2327280021741,84.6184548486494,5.27434023832034,89.6851344686639,47.5332026695593,35.2393765951728,38.5406105562184,73.4154668832531,61.9467818815899,48.6160515714511,12.9245118944862,21.9895250852951,4.92097624807759,6.72971298356787,17.8310950112023,80.5494688218973,24.7641397188281
"458","HG02184",24.2401222717957,12.2321663296339,45.1695827196954,25.2250578193807,70.1451768294941,21.5401976139851,34.0307142847053,62.6946378750049,4.66675954950722,26.5070192510204,82.5713086025528,89.6418950516489,49.3452315711652,13.5217076426192,50.5594855478742,4.22263537593837,85.888091477013,97.5815855867243,6.41761334889866,7.607754857997,16.0081932080035,15.0225991110132,19.1250013459765,13.5061759980244,21.6954574042147,93.4125460938577,92.905913343898,57.9952512213998,83.1240864828901,72.0692781733012,89.660388979404,34.9402447542355,33.5140606044241,55.1732150575253,69.4507674013593,33.3488356233319,45.7416662407311,54.7719596733671,13.1769713819791,15.7874932432359,52.9927287358706,43.9422565207518,16.24995765927,32.8569031024878,30.6986300163939,10.7428376512916,23.2998368419975,12.2667757434217,80.604999793739,41.8865493371648
"459","HG03888",50.946181429278,59.7714059081613,87.725759629356,84.1330025238642,13.583562196994,87.675180158926,44.3593461291655,52.2723574625759,31.526248008692,50.416825290582,42.0954803428878,22.8446030640962,93.561345805463,87.4345212515048,50.0580908919763,42.9474712818317,96.249495133031,98.7895909657858,83.5486255851392,80.6105616651983,79.5842422557093,90.8075951043843,43.2094085546963,82.2325302694165,57.4829913801007,74.3218872606383,87.0343804593288,68.3634102466382,76.7814912013717,78.428773825554,72.3257671178632,90.2794003087113,85.8176327595505,68.8301797052465,68.2289171903791,89.2215898279667,69.8003007874965,40.454039558531,36.4522035316315,39.7684038071997,77.3262582786297,37.4528786583858,79.3945846560936,55.8292557090829,70.9268661204238,71.7300795355789,70.9127424947522,81.4689067121515,21.5128717306694,43.9283205543325
"460","HGDP00640",55.355725106923,95.602891709166,87.7552748285521,65.4288724884828,94.6055661913326,84.2399144521813,59.0422127234524,56.7649417651867,90.4296471932844,86.916327426096,59.0013018123519,19.8048456510835,87.9229436052147,59.6707947653428,80.0585848475869,90.8485425217566,55.9664223361801,45.8385498561775,95.1601959319294,28.1020526787732,26.9324088419327,54.5085543890743,57.1528533023448,88.1963917903171,61.3137145642752,91.8713545115445,53.1296758495263,90.4815272475221,71.4468039953362,68.2198542836776,56.2065136974767,88.8384742383853,58.2721002606096,36.9100913784984,41.5206960059877,87.3465993638845,79.729796359484,99.4711560728283,91.6896335011184,74.0358631541806,80.9143775502624,70.1574253171744,69.2662263476001,61.6993694747026,94.6651386405853,20.0612984531163,98.0343635624354,90.7683491899423,64.0709519136386,51.3693280246394
"461","HG02624",41.4828544330939,30.3407701552461,33.9656758147553,7.01381735848623,13.1520607821633,20.5006379663762,17.4839512864961,8.03160711862852,30.695037202627,16.8343707271093,41.6138980283662,20.45872852549,26.4100192546928,32.9643620281045,41.8600788582922,15.0218523820853,32.155783895877,50.2727217449756,58.6364598085541,31.3575284549142,47.2261422612308,32.946561186917,18.5861996467347,10.4816178423893,32.36461758507,39.0521136796597,2.14729204370519,63.6258353244088,62.0888722994153,66.4077471409234,75.9865166260672,39.1020158093707,39.6091017676582,45.1671610375582,51.0407096506613,38.8899634346875,71.6809148652579,60.9337933652891,21.4606617190211,99.8841191077997,99.5883830035505,8.41997040265357,21.9791442247532,45.790637316499,2.31600175328717,80.2010700154058,10.6611812909415,29.4239553019479,47.4202481569457,18.4485591725072
"462","NA18542",35.4914676087785,21.3168541210816,17.3266161967167,10.2303231259772,69.9865432392031,34.5216021598882,28.7439157828086,9.88657395691161,70.5185922570944,18.5832545935879,25.5645512122139,85.4960820076757,17.5213053032993,65.10953193094,36.7854227629147,55.1718954761095,84.2483829517289,9.57994853849151,43.320861077813,50.7388877526123,88.2482467212758,84.8861144655685,10.0306860323471,23.3420007099307,22.8837265749969,33.305919153601,12.189999324934,0.0966216475877725,0.849745586276164,1.13238477344777,9.49016119212747,22.9752879350346,79.4579614569893,8.36105644227225,19.7890206452638,57.5769214086628,14.7522793149289,10.5870876234767,24.9554147787171,77.9458659104371,55.9634781038902,14.1364614698115,51.5401184925257,24.0699105690723,17.7374231004665,46.6904621706288,48.5226659582339,38.5464835081508,91.0047199190402,15.8556863050024
"463","HG03045",57.0499767351666,39.2433153974728,50.4450180692931,79.7461219803856,0.120745390292616,85.746280031076,1.77575833862812,49.4137875182506,93.4625365497922,73.9228028859395,43.5860952385376,20.0546798475597,59.4182149943885,90.6279595119308,41.1271537892756,69.6034542926412,73.1356602007311,30.7738174911382,50.5319909761861,51.0023067880457,24.7876721422148,22.6919293333604,87.8966679416417,39.2303753595204,70.0055120872718,74.7226687491966,35.2412533005847,21.3287484009411,28.5277330442215,30.1110006926572,44.358348264889,63.4283972653069,73.1351428909119,39.6120946677522,38.1799710366413,89.978107434694,19.4448531079397,80.1127034329681,49.817656068024,84.3371763980155,76.3748392425107,84.9499088690137,80.7125480674292,68.364370757869,74.2193677386759,42.8162885911555,56.315287564202,46.063612717326,90.9704958544206,55.7131668704299
"464","HGDP00611",22.4549480855241,37.2521033576055,97.0482635117455,91.1807011593463,13.6292845801539,57.5334476687526,58.2726399238974,57.6172039784303,64.2308918135186,84.286172067808,84.0728063926421,59.9778722780764,98.7970601390851,61.6617189124606,82.0082499894689,9.69384265811773,11.4865192957544,54.3599432090723,29.2055733423571,18.9537944194608,34.7581479189343,19.1612930790283,82.0802439623714,77.5800623011638,69.167498550299,52.2972334183713,96.4541476796951,78.7173148710601,55.702416573891,55.8024914484562,69.7027042429706,42.8953351050444,29.4299917099928,49.4396662360185,61.1293359303036,65.6260920268512,3.63232395319616,24.9286244265994,18.0618081293901,35.9023411805461,49.2303448410619,80.7016407581323,14.7554392074467,27.59929170405,91.9653685350055,2.3102338718664,27.5790854584103,25.2734164325522,25.8802814584806,30.611750558623
"465","HG02308",65.3307668024553,73.3947718307586,59.4054840063605,47.5505228153472,56.7065889448161,17.8541154509775,58.5506709862626,15.8998874438298,60.9341504237396,35.0222928400811,48.4767507396715,61.9859678615799,52.7334926759336,27.7481681578238,52.5055197205966,55.9435132010322,89.7034612146844,4.56233892604272,36.532970853931,57.9004118386391,57.8663385244787,66.180416036105,32.0094446370761,43.0947835079522,50.9714054642304,29.8628702985181,21.7693194497877,10.0484808368764,11.3287169384178,8.83320715704991,86.5054452478247,15.0851786981004,27.9957082132741,83.5435924400375,84.7840875408607,31.9786482137021,90.2839720558037,73.3754290029948,43.0557514405582,2.59858336213858,2.77557046454424,53.9311504585758,23.8292777492656,28.8769187930905,92.5164399120216,42.3482458020722,54.5579860967352,57.5355907214678,87.5493637768877,92.5889671539231
"466","HGDP00714",62.5435798395462,64.4521624409132,55.181817878626,64.9352030031924,91.6036438305919,47.9626604375957,81.1830116930059,74.8960035789638,47.5637447967893,93.8314772695152,99.8973761163981,43.5002384543455,52.9417564234312,45.1639110075904,96.7388781241795,89.4012138666922,39.588848790326,29.8969530399882,28.1073571801636,48.0838197894748,72.131615538298,71.6653749309346,86.2347077474884,85.2255193544228,95.0032565977571,78.3637374728353,73.7515439799794,34.3532312726224,54.9481838478827,64.201098240934,55.4347779567447,63.6684428311948,32.215572753327,95.5837344533829,96.3053716918964,40.89884436487,79.1454744008027,36.4580939782766,27.4510932792765,97.1920436581431,97.7903486781827,82.5061921337388,21.0514445878771,40.0261808178572,42.25502772233,85.2825416259406,50.4478965046378,43.9956845503367,2.62767891462338,70.9515283614219
"467","NA18941",24.4359373820673,60.1528665292655,96.3058893283283,97.6035878088897,25.3786019373637,92.7732581585656,91.4987546007863,98.8341128896961,91.121551100757,85.2398620913688,90.0267243741394,32.8876560806298,95.0839386651276,83.9238199641438,76.0549188100617,40.7128158741733,85.0171502144215,41.3292365383201,79.7505152931796,48.3386063470382,69.995004009729,74.6607116479882,92.9437501591804,64.2489988807825,47.7148821414402,50.1300056238559,94.0903509530408,93.7880789030405,74.076375335737,74.9242705243365,91.0652219039776,80.6781696968873,93.3763926684811,75.1083622939013,20.501006245999,84.2077392076874,69.2721597575403,61.1770954252303,91.3893544818068,7.44177466549918,13.1974322113733,68.7905444574185,83.9398388856667,85.5097654244716,73.0009067878446,35.7730268544547,49.3165635188165,67.8535750489299,73.8826900552938,53.5225661187556
"468","NA11831",58.7252713761832,40.6055932517376,35.0468879488262,33.4539065914018,3.45106742623547,12.1276699656261,7.3694861212088,75.3355116611303,76.1954570875325,52.3654891417284,70.9770545283481,84.2554313986699,26.1139869448065,3.95664666205529,57.7918613593237,6.04412321272625,16.1382518213884,31.9743162944023,41.9570700378311,6.5336804968783,3.96432067798355,4.35700702487464,62.4364446074355,46.5136537283991,48.8989506204603,76.63547721716,30.5868545607943,42.2586551839282,48.6256441334876,46.1182588548259,74.5815034920353,13.2696757324058,10.0521074170468,89.8600123609881,87.4731576908564,6.16475002181143,62.847107661611,32.6187498469623,34.6289235002797,52.3687423454686,72.3152506373835,72.0437139236929,6.75190566123585,42.8724985646223,79.0333944216106,2.14812445314933,37.6976089999611,52.5550969197533,60.2306991011298,73.9264285495995
"469","HG00328",26.4072026232534,23.6675985104023,17.8214842105216,22.5138621243619,35.3272339062839,41.5471455246973,65.1235998803624,43.3070899272112,48.6362989005131,34.2449000540425,25.6577473687632,62.5629105734501,29.9772811169538,44.6923944936306,54.5834165210488,31.4019791001828,83.4022881371876,14.4736611816546,70.3907261272022,73.0921007141859,57.4096793575481,38.5001452878418,50.4732946227667,19.0227327482168,35.803245644427,9.24654434163351,2.81005630038401,2.10330266933123,15.8959236175825,12.805552733558,14.6168462849101,42.2324493900525,41.5211240588691,12.2626613059285,9.30843147666968,33.9839219340249,26.0603107928847,41.7458205726299,45.6750703940206,25.7464931070886,24.8807301120065,50.0332212128819,72.9871344380033,42.7074285078337,54.3051722930282,48.6696887245366,46.02054627327,52.5820927095644,94.0591516051577,18.1433650913575
"470","HGDP00052",28.9204393051106,21.9677468087453,61.0825074551898,40.5032150974264,62.6863984279872,54.9391334205653,78.6384763445088,44.6468942773647,9.20020733510936,30.3397722823225,67.5612869662932,11.5839302810109,45.5939814630873,54.8423633474405,5.96965787595288,16.7153694256174,48.5532264432617,35.9481455513957,19.4261370689738,26.6738099234183,19.4980108053817,18.4569624682623,51.6349237975881,40.8630905742424,22.3291317451257,35.7483896811831,40.0450496331211,22.8394974807516,17.8789456882451,25.2733411884637,59.1255707212432,37.3318437040363,51.7079082898356,25.289564312577,26.443613337981,52.5541690184339,60.9953540826351,75.3249495286512,31.0554926423201,83.356419113719,87.2605178972609,37.7731579572119,44.2493720907882,53.6448294621088,56.6346570085545,15.6589253694537,48.3825626569326,35.7214009406537,7.20812533871317,12.670949799443
"471","HG01767",51.2913424298817,70.6965876967376,82.5794977268553,28.6249186527868,61.7696002871553,67.2344430103542,64.5355217515541,86.63985310018,67.1225453918081,66.5288798701701,49.57932504267,31.3414831115067,55.9398113996484,61.8214516464207,59.3519353656257,69.1205427323854,10.6065583691957,99.4637057648405,47.8363277021885,45.6249950654269,36.9036949802839,54.2837314551017,53.3890934195429,69.206003407468,78.4788629310601,53.7920750539161,64.4128505066232,98.9332605693764,98.3453102141409,98.9106956176834,94.9551777541356,78.2772222624108,60.4386081410659,80.6129073038448,76.9894814673674,75.8220969833654,71.2492702120783,71.237917348181,67.9025981682638,56.4777785775996,55.0400880172269,83.6313197335373,60.7846587571869,56.0953770174057,67.06348196082,61.9774126917035,71.2471582768082,68.2226304474986,8.63163920732065,66.9494239301619
"472","HGDP00106",29.3797522095947,55.7222763004847,68.6032549859157,26.9652068061515,16.1474385476624,41.0015230373681,26.5216564840298,85.4060442601272,29.7619001368209,84.6526985800124,83.0572344791205,87.5908150320888,36.287193932623,27.0593659841321,5.19430962765886,24.5897145218028,14.9681802463805,74.4531270931663,61.4735272004613,69.6795004360125,7.86610462269786,7.1312137160436,96.8994293865401,67.5314903867524,97.8914023229153,41.3859801546324,27.7731796802716,55.4348324511595,71.9711696547311,65.2415270910267,63.7694075816319,39.8764490087582,62.0917650262859,19.7171189149258,12.2872101484417,68.4548559678995,97.4320379323879,32.5979782239563,31.5187750424773,38.1134006104381,31.698008913295,88.6464411478589,55.1213921891715,32.3136019834863,68.2750977680521,34.4289789118341,52.9830143154178,52.7903830998185,18.2295373480719,56.0569058077146
"473","HGDP00918",90.9273867274274,69.2832078388662,99.0205431260025,94.5821739070443,75.5868896823481,84.9919093911531,74.5440959407927,70.7811322937764,94.7881109756381,16.7765553740203,85.3693230698975,32.8824920025037,93.0288735208146,75.3949951671591,20.6092476113696,77.3545395193251,90.3049525285266,71.8385496457983,8.39825497976511,76.6025136613824,43.0029239730886,28.5517564844351,63.1122854700534,65.1053090546157,28.6015198848891,68.9105060463784,99.7210288304923,78.7054788672087,70.5519315467928,71.9769037064559,56.3357428534466,63.0540237352565,77.6845806584857,74.3717001451122,13.2281556572011,76.410009294449,77.9710269098494,53.9175670095752,91.2998124483583,82.4557234409224,80.595459047989,29.1311974196184,73.6913767502206,62.0812644943228,45.9459302406471,66.6299193330564,79.6923184514465,57.7920325346578,20.0877636139361,81.9361529459307
"474","NA20589",18.4365934593594,12.4978948070761,3.06202600265043,19.5313484408304,49.8215794587476,24.1197853418832,44.379252219077,51.3802473983571,25.4364073676508,26.5973619681149,18.0302051011212,61.95424145495,5.50149031099335,26.505585196685,73.9862433761552,39.4579986073303,48.4775715409849,55.8849526709582,26.3405138354089,42.4192701676547,75.0277416154112,75.1304192759352,50.7604766295296,11.7254158096739,6.85573046872457,43.7053120267837,38.3306979662933,7.90535224601907,6.98626031555712,5.5036656192785,23.7165478327402,22.3046030307226,23.7203692752198,80.6721774982811,73.9072535028109,46.9579376537332,20.8401560344419,18.2959671912278,17.3400629408802,41.0707040090561,69.1891585849925,15.5587798193725,34.7173321282594,55.8681965336472,2.23588546719412,69.9981690314496,20.7220721384658,22.611750542668,73.652804271793,61.6194148630736
"475","HG04192",0.72610025632535,25.027050401817,27.78144339715,39.6713849261717,2.94283694794273,12.1834089715385,58.6840067661436,62.0311126518561,29.1667024066986,64.8671451254357,25.7452059185674,43.874141618469,59.2644287921455,48.3201828199663,4.67907920101698,42.1648794450209,51.0028152253202,22.9939043348073,9.986887159989,79.2115648151977,71.5950020846742,70.7428489744968,37.4352847259348,54.762704708737,47.7386184353151,30.9533842645412,57.344161902693,16.1652980172358,21.3271879091448,32.6316178953632,12.0181829643573,40.0710580941467,45.4324444541181,48.3212841977241,39.2457768517706,45.1327625074433,76.3443647233427,31.7461296439701,67.5079676629699,62.855232306405,75.9923395967761,69.2022622183109,32.4649827165664,19.8461509975016,40.4175739683874,18.0672604364476,47.5390956451832,37.0070504058921,47.6797646632857,20.9376009641415
"476","HG02339",76.5965032153938,45.319272134919,85.8597809751525,64.1111058741393,53.5568608099965,27.0712721154532,17.2520019058534,54.0478098030792,44.757875925255,42.0822166548763,49.3263395242952,26.7341038942384,89.2873019198773,31.5531135216516,51.7175086905062,10.5479459630478,26.6589820982366,24.4945765341725,21.2597524953934,32.141087758332,24.8652394255441,15.1427092880209,20.9162865487131,39.3613094960013,35.0373809721476,93.4234592073704,47.3528119924236,23.4769019578074,25.1068735916534,32.4841387696273,37.6328740365142,32.1634889629394,23.6869938099002,87.3690154339066,81.2198896021092,24.4647984072246,60.5911697954135,9.55828933026246,16.1487052897098,59.3666474983134,74.097238406562,45.7274566116057,14.9094720011965,57.2443702821769,54.980335018839,24.5217930399263,77.708769158859,62.2682055873777,14.0564700997846,63.5890237175452
"477","NA20888",22.2778992144674,62.9494429087021,72.6054672779992,95.8224315880328,46.8524746229248,48.732422397276,69.6097698591779,53.0387044367489,92.4612013201934,56.1315144894144,60.2493937598046,81.8699096923421,83.7653115067589,65.6238189820228,73.2316425666928,58.6161181466128,65.6300099259294,29.7445995732585,27.9254157867123,65.7530828265044,60.0812204194816,50.702038563062,43.706999119567,75.9484573110559,44.0176958104827,58.0252533375497,58.2519083127856,58.945272541252,57.9858056312772,48.0193836736725,43.709122378538,61.2036287699403,40.10071933767,62.2002983367151,48.617910878575,83.6241870843081,70.8832025824819,31.8958493108544,29.4418362493314,99.5625802538585,99.2562542112569,77.4908492805842,35.2892891385483,77.5297755369376,46.800937121354,41.6005044812655,57.1713437609456,43.1698354248422,0.84882241648016,46.4526871391834
"478","NA20814",88.4482759122089,93.516521447835,57.1248613546474,53.8310170892516,96.7389148623133,80.5910106830059,90.5762695786025,23.1463301351232,47.0745296801356,50.7642942086567,86.9382955780928,9.8864059001077,56.0182165811133,78.425850986627,50.3792032001336,96.4658501107357,75.3631631270827,18.1713407233891,97.74398606171,89.5177613714997,91.1775017300863,93.6483708591504,40.7013050422611,81.4175392953705,63.6112231575461,50.9357792640015,53.5152935568904,57.6911270336585,32.3584474327059,25.6589468958069,68.202110974658,73.1764169640697,82.0863229082483,75.1410803380944,67.8443117143867,81.8920585579875,98.0312811561959,93.7141247928689,95.6098146520702,71.7106028669699,76.591000885278,62.2591096443942,91.1783966126564,90.4224179814011,32.1333359150706,92.0594636499122,97.1307980331357,94.8996125003155,77.4075831708016,81.1519392047225
"479","NA20588",21.0204719375037,23.6225808837408,52.7333937937461,78.9103633073385,20.3893429913169,37.3099637022015,33.0139671446731,34.5868559275073,48.5765530382819,43.1660756876788,70.4463983756782,59.5697109009238,80.5601712173365,41.6777875243721,78.8988160403702,15.2869161483351,55.3326941828104,47.1410454287863,50.7153668650272,52.2150577825486,15.4002549641838,15.3754226030442,57.7786856119016,52.0732138154779,62.8793115628963,43.8921630715214,95.5114561572656,62.2088623641549,46.1415067529167,50.6942766050329,38.6667904030448,40.3541672806984,59.5174583339764,28.9295227607652,40.7505234223874,53.0248729480204,94.8364859348426,42.8721307130903,65.0962243930998,55.8469052414218,80.9585692307135,38.2152177682754,49.4922353658236,58.59914482537,73.3116405243891,22.5336178334575,40.1311886295244,39.0513819140763,6.01707801436211,24.347652574621
"480","HG03258",4.42993838613015,4.76443255950927,73.8874449016079,27.4346859280959,13.5757800835183,77.0574974149713,16.114281045067,14.9533607690004,4.11052768337462,70.036850313517,12.53403140712,23.1153292347615,57.4500981229595,64.9669126987413,34.4355395048644,21.3342131451923,40.1769625294429,38.8696980869042,27.725976454759,42.1508025710982,21.9995909499951,29.4952731824211,30.26040615471,26.6962762169612,54.7530432843165,68.0412443829376,54.9770224373405,72.7208158501584,40.8763216227155,35.122655820932,91.9700022063977,43.4839190664515,1.38217121465754,12.8913411340093,21.8034570030256,79.682847567497,29.6300702379653,14.5573346444682,10.9451513768411,93.158036885771,77.5349119673251,26.7484131952288,22.9823399148515,15.4558438153784,48.2291321627652,14.3701571812769,9.5273604925811,8.12839198603223,1.33324091903474,12.4162358190011
"481","HG01565",1.1702309598212,8.28750737700833,10.4734446432021,20.0873257375802,32.7240926789136,43.0055237947092,33.4611492001492,66.7936730383965,40.3209140004178,51.3334586723933,71.7173447839464,83.1979741697927,9.46426668475988,47.277318019535,7.9507825237465,31.3609745827834,97.1881724425899,11.5917466062084,27.7501056526347,45.836788959625,58.1937421094242,60.7735860372206,31.8789305615932,51.8592823115311,38.3602618920234,0.475768941103428,7.82473616948268,27.5833383676705,7.60557276262922,12.1598723297988,21.6905963046431,57.540345313342,38.5844072772746,14.5051488859736,14.83523023528,53.0799579922718,42.100198904917,46.9339942979623,9.60970387060823,24.9850790618242,14.4447340549876,24.4629254852434,18.0996329754985,7.75117926384008,5.80676490656905,65.8051872918496,1.2978054268662,7.82924637673351,49.3608340647617,9.32570226933423
